LotFrontage,LotArea,Street,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,HasPool,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,PorchRatio,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_NoAlley,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Norm,Condition2_Rare,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_CompShg,RoofMatl_Rare,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare
70.0,11200,1,2,5,5,1965,1965,0.0,3,3,3,3,1,3,906.0,1,0.0,134.0,1040.0,5,1,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,7,0,0,1965.0,1,1.0,384.0,3,3,2,0,0,0,0,0,0,0,0,2,2008,1,0.8660254037844386,0.5000000000000001,1,0,2080.0,1946.0,0,0,2.0,2.0,0.0,0.6666666666666666,1.6666666666666667,0,0,0,0,43,43,43.0,0,0,0,3.0,3.0,3.0,0,3,5,10400.0,10.4,10400.0,1920.0,5200.0,5200,384.0,0.8711538461538462,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
85.0,11924,1,2,9,5,2005,2006,286.0,5,3,5,3,1,6,998.0,1,0.0,177.0,1175.0,5,1,1182,1142,0,2324,1.0,0.0,3,0,4,1,5,11,7,2,4,2005.0,3,3.0,736.0,3,3,2,147,21,0,0,0,0,0,0,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,3499.0,3322.0,21,168,4.0,4.0,0.0,1.0,2.75,1,1,1,1,1,0,1.0,0,1,4,4.0,3.0,4.0,4,5,5,31491.0,31.491,17495.0,6624.0,10575.0,20916,245.33333333333334,0.8493617021276596,0.3358102314947128,0.6641897685052872,0.006001714775650186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
71.0,12968,1,2,5,6,1962,1962,0.0,3,3,3,3,1,5,737.0,1,0.0,175.0,912.0,3,1,912,0,0,912,1.0,0.0,1,0,2,1,3,4,7,0,0,1962.0,1,1.0,352.0,3,3,2,140,0,0,0,176,0,0,0,9,2008,1,-1.0,-1.8369701987210297e-16,1,0,1824.0,1649.0,176,316,2.0,2.0,0.0,1.0,2.0,0,0,1,0,46,46,46.0,0,0,-1,3.0,3.0,3.0,0,3,3,9120.0,9.12,10944.0,1760.0,4560.0,4560,352.0,0.8081140350877193,0.5,0.5,0.09649122807017543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
91.0,10652,1,2,7,5,2006,2007,306.0,4,3,4,3,3,1,0.0,1,0.0,1494.0,1494.0,5,1,1494,0,0,1494,0.0,0.0,2,0,3,1,4,7,7,1,4,2006.0,2,3.0,840.0,3,3,2,160,33,0,0,0,0,0,0,8,2007,1,-0.8660254037844385,-0.5000000000000004,1,0,2988.0,1494.0,33,193,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,1,1,1,1,1,0,1.0,0,1,2,3.5,3.0,3.5,4,4,5,20916.0,20.916,14940.0,5880.0,10458.0,10458,280.0,0.0,0.5,0.5,0.01104417670682731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
73.0,10920,1,2,6,5,1960,1960,212.0,3,3,3,3,1,4,733.0,1,0.0,520.0,1253.0,3,1,1253,0,0,1253,1.0,0.0,1,1,2,1,3,5,7,1,2,1960.0,2,1.0,352.0,3,3,2,0,213,176,0,0,0,0,0,5,2008,1,0.49999999999999994,-0.8660254037844387,1,0,2506.0,1986.0,389,389,2.5,2.0,1.0,1.25,2.5,1,1,0,1,48,48,48.0,0,0,1,3.0,3.0,3.0,2,3,3,15036.0,15.036,12530.0,2112.0,7518.0,7518,352.0,0.5849960095770151,0.5,0.5,0.15522745411013567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
51.0,6120,1,2,7,8,1929,2001,0.0,3,3,3,3,1,1,0.0,1,0.0,832.0,832.0,5,1,854,0,0,854,0.0,0.0,1,0,2,1,3,5,7,0,0,1991.0,1,2.0,576.0,3,3,2,48,112,0,0,0,0,0,0,7,2007,1,-0.4999999999999997,-0.8660254037844388,1,0,1686.0,854.0,112,160,1.0,1.0,0.0,0.5,2.5,0,1,1,0,78,6,16.0,0,1,-1,3.0,3.0,3.0,0,3,5,11802.0,11.802,13488.0,4032.0,5824.0,5978,288.0,0.0,0.49347568208778175,0.5065243179122183,0.066429418742586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
73.0,11241,1,2,6,7,1970,1970,180.0,3,3,3,3,1,5,578.0,1,0.0,426.0,1004.0,5,1,1004,0,0,1004,1.0,0.0,1,0,2,1,3,5,7,1,3,1970.0,3,2.0,480.0,3,3,2,0,0,0,0,0,0,0,700,3,2010,1,1.0,6.123233995736766e-17,1,0,2008.0,1582.0,0,0,2.0,2.0,0.0,1.0,2.5,1,0,0,1,40,40,40.0,0,0,-1,3.0,3.0,3.0,3,3,5,12048.0,12.048,14056.0,2880.0,6024.0,6024,240.0,0.5756972111553785,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
72.0,10791,1,2,4,5,1967,1967,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1,1296,0,0,1296,0.0,0.0,2,0,2,2,3,6,7,0,0,1967.0,1,2.0,516.0,3,3,2,0,0,0,0,0,0,0,500,10,2006,1,-0.8660254037844386,0.5000000000000001,0,0,1296.0,1296.0,0,0,2.0,2.0,0.0,1.0,3.0,0,0,0,0,39,39,39.0,0,0,-1,3.0,3.0,0.0,0,3,3,5184.0,5.184,6480.0,2064.0,0.0,5184,258.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
66.0,13695,1,2,5,5,2004,2004,0.0,3,3,3,3,1,6,646.0,1,0.0,468.0,1114.0,5,1,1114,0,0,1114,1.0,0.0,1,1,3,1,4,6,7,0,0,2004.0,1,2.0,576.0,3,3,2,0,102,0,0,0,0,0,0,6,2008,1,1.2246467991473532e-16,-1.0,1,0,2228.0,1760.0,102,102,2.5,2.0,1.0,0.8333333333333334,2.0,0,1,0,0,4,4,4.0,0,0,0,3.0,3.0,3.0,0,4,5,11140.0,11.14,11140.0,2880.0,5570.0,5570,288.0,0.5798922800718133,0.5,0.5,0.04578096947935368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
70.0,7560,1,2,5,6,1958,1965,0.0,3,3,3,3,1,2,504.0,1,0.0,525.0,1029.0,3,1,1339,0,0,1339,0.0,0.0,1,0,3,1,3,6,6,0,0,1958.0,1,1.0,294.0,3,3,2,0,0,0,0,0,0,0,0,5,2009,1,0.49999999999999994,-0.8660254037844387,1,0,2368.0,1843.0,0,0,1.0,1.0,0.0,0.3333333333333333,2.0,0,0,0,0,51,44,51.0,0,1,-1,3.0,3.0,3.0,0,3,3,11840.0,11.84,14208.0,1470.0,5145.0,6695,294.0,0.4897959183673469,0.4345439189189189,0.565456081081081,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
101.0,14215,1,2,8,5,2005,2006,380.0,4,3,5,3,3,1,0.0,1,0.0,1158.0,1158.0,5,1,1158,1218,0,2376,0.0,0.0,3,1,4,1,4,9,7,1,4,2005.0,2,3.0,853.0,3,3,2,240,154,0,0,0,0,0,0,11,2006,1,-0.5000000000000004,0.8660254037844384,1,0,3534.0,2376.0,154,394,3.5,3.0,1.0,0.875,2.25,1,1,1,1,1,0,1.0,0,1,3,3.5,3.0,4.0,4,4,5,28272.0,28.272,17670.0,6824.0,9264.0,19008,284.3333333333333,0.0,0.32767402376910015,0.6723259762308998,0.04357668364459536,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
57.0,7449,1,2,7,7,1930,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,637.0,637.0,5,1,1108,0,0,1108,0.0,0.0,1,0,3,1,4,6,7,1,4,1930.0,1,1.0,280.0,3,3,0,0,0,205,0,0,0,0,0,6,2007,1,1.2246467991473532e-16,-1.0,1,0,1745.0,1108.0,205,205,1.0,1.0,0.0,0.3333333333333333,2.0,1,0,0,0,77,57,77.0,0,1,0,3.0,3.0,3.0,4,4,5,12215.0,12.215,12215.0,1960.0,4459.0,7756,280.0,0.0,0.3650429799426934,0.6349570200573066,0.1174785100286533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
75.0,9742,1,2,8,5,2002,2002,281.0,4,3,4,3,1,1,0.0,1,0.0,1777.0,1777.0,5,1,1795,0,0,1795,0.0,0.0,2,0,3,1,4,7,7,1,4,2002.0,2,2.0,534.0,3,3,2,171,159,0,0,0,0,0,0,9,2008,1,-1.0,-1.8369701987210297e-16,1,0,3572.0,1795.0,159,330,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,1,1,1,1,6,6,6.0,0,0,3,3.5,3.0,3.5,4,4,5,28576.0,28.576,17860.0,4272.0,14216.0,14360,267.0,0.0,0.4974804031354983,0.5025195968645016,0.044512877939529676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44.0,4224,1,2,5,7,1976,1976,0.0,3,3,4,3,1,6,840.0,1,0.0,200.0,1040.0,3,1,1060,0,0,1060,1.0,0.0,1,0,3,1,3,6,7,1,3,1976.0,1,2.0,572.0,3,3,2,100,110,0,0,0,0,0,0,6,2007,1,1.2246467991473532e-16,-1.0,1,0,2100.0,1900.0,110,210,2.0,2.0,0.0,0.6666666666666666,2.0,1,1,1,0,31,31,31.0,0,0,-2,3.0,3.0,3.5,3,3,3,10500.0,10.5,14700.0,2860.0,5200.0,5300,286.0,0.8076923076923077,0.49523809523809526,0.5047619047619047,0.05238095238095238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
71.0,8246,1,2,5,8,1968,2001,0.0,3,4,3,3,2,3,188.0,5,668.0,204.0,1060.0,5,1,1060,0,0,1060,1.0,0.0,1,0,3,1,4,6,7,1,3,1968.0,1,1.0,270.0,3,3,2,406,90,0,0,0,0,0,0,5,2010,1,0.49999999999999994,-0.8660254037844387,1,0,2120.0,1916.0,90,496,2.0,2.0,0.0,0.6666666666666666,2.0,1,1,1,0,42,9,42.0,0,1,-3,3.5,3.0,3.0,3,4,5,10600.0,10.6,16960.0,1350.0,5300.0,5300,270.0,0.8075471698113208,0.5,0.5,0.04245283018867924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
110.0,14230,1,2,8,5,2007,2007,640.0,4,3,4,3,1,1,0.0,1,0.0,1566.0,1566.0,5,1,1600,0,0,1600,0.0,0.0,2,0,3,1,4,7,7,1,4,2007.0,2,3.0,890.0,3,3,2,0,56,0,0,0,0,0,0,7,2009,1,-0.4999999999999997,-0.8660254037844388,1,0,3166.0,1600.0,56,56,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,1,1,0,1,2,2,2.0,0,0,3,3.5,3.0,3.5,4,4,5,25328.0,25.328,15830.0,7120.0,12528.0,12800,296.6666666666667,0.0,0.49463044851547694,0.505369551484523,0.017687934301958308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
60.0,7200,1,2,5,7,1951,2000,0.0,3,3,3,3,2,4,234.0,3,486.0,180.0,900.0,3,1,900,0,0,900,0.0,1.0,1,0,3,1,4,5,7,0,0,2005.0,1,2.0,576.0,3,3,2,222,32,0,0,0,0,0,0,5,2010,1,0.49999999999999994,-0.8660254037844387,1,0,1800.0,1620.0,32,254,1.5,1.0,1.0,0.5,1.6666666666666667,0,1,1,0,59,10,5.0,0,1,-2,3.0,3.0,3.0,0,4,3,9000.0,9.0,12600.0,2880.0,4500.0,4500,288.0,0.8,0.5,0.5,0.017777777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
98.0,11478,1,2,8,5,2007,2008,200.0,4,3,5,3,1,6,1218.0,1,0.0,486.0,1704.0,5,1,1704,0,0,1704,1.0,0.0,2,0,3,1,4,7,7,1,4,2008.0,2,3.0,772.0,3,3,2,0,50,0,0,0,0,0,0,5,2010,1,0.49999999999999994,-0.8660254037844387,1,0,3408.0,2922.0,50,50,3.0,3.0,0.0,1.0,2.3333333333333335,1,1,0,1,3,2,2.0,0,1,3,3.5,3.0,4.0,4,4,5,27264.0,27.264,17040.0,6176.0,13632.0,13632,257.3333333333333,0.7147887323943662,0.5,0.5,0.014671361502347418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
47.0,16321,1,2,5,6,1957,1997,0.0,3,3,3,3,4,4,1277.0,1,0.0,207.0,1484.0,3,1,1600,0,0,1600,1.0,0.0,1,0,2,1,3,6,7,2,4,1957.0,2,1.0,319.0,3,3,2,288,258,0,0,0,0,0,0,12,2006,1,-2.4492935982947064e-16,1.0,1,0,3084.0,2877.0,258,546,2.0,2.0,0.0,1.0,3.0,1,1,1,0,49,9,49.0,0,1,-1,3.0,3.0,3.0,4,3,3,15420.0,15.42,18504.0,1595.0,7420.0,8000,319.0,0.860512129380054,0.48119325551232167,0.5188067444876784,0.08365758754863813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
